ean,article
8008698048825,101804758_ST
7310130012587,101411241_ST
7311142201358,101583984_ST
7311043018413,101713744_ST
24000124023,100311636_ST
7311041058930,101077157_ST
7317530110486,101591483_ST
7331157002399,100552741_ST
7310470063492,100038852_ST
7340083407574,101202226_ST
8001250015549,101332191_ST
7311043021185,101755925_ST
6431901420477,101618385_ST
7311043023301,101835798_ST
7310520022134,101676776_ST
8008698049228,101804781_ST
7311043023325,101812603_ST
7340083447303,101245207_ST
7312080003646,101323726_ST
7312080004278,101419279_ST
7311043005444,101545470_ST
7317530110561,101591294_ST
8436561591206,101465505_ST
8410783356775,101806257_ST
8410783139835,101549930_ST
8410783356799,101806255_ST
7340083404610,101197439_ST
8410783142118,101549931_ST
5060896625607,101438409_ST
5000396026979,100991410_ST
7071848023547,101296915_ST
7340083405945,101197610_ST
7311041048719,100912657_ST
7311041062746,101134149_ST
7340083482113,101316059_ST
7340083451454,101254046_ST
5410673006004,101352148_ST
7316110001947,101825741_ST
7311043008346,101548687_ST
7310130006234,101246545_ST
8004690172803,101708359_ST
7310130009532,101328653_ST
7340083495007,101358868_ST
8004690612804,101848965_ST
7310130003899,101213658_ST
8076809545464,101219863_ST
7310130009051,101275706_ST
7340083454356,101260476_ST
8000139910227,101327580_ST
7340083478024,101301595_ST
7311043016433,101690063_ST
7611612150729,101240187_ST
7611612150798,101240223_ST
8076802085981,100148387_ST
8076800105988,101230608_ST
7350027795322,101288634_ST
8008343200486,101489736_ST
7340083486920,101332229_ST
8000139929830,101300079_ST
8076809585217,101708373_ST
8001665731232,101776430_ST
8001665731225,101776429_ST
8001665731218,101776428_ST
3850104075513,100608825_ST
3388600000260,100671122_ST
7312080005312,101847522_ST
2090186800004,100147020_KG
7340012542000,101693416_ST
8010817129629,101603428_ST
7311311004315,101262290_ST
7391639465500,101565238_ST
8032841846518,101324966_ST
7331631058935,101693262_ST
5019503049176,101801359_ST
7331878036000,101197576_ST
7310500186825,101470672_ST
7350039279070,101279012_ST
7331217011842,101250507_ST
7331974102500,100330642_ST
7311043027040,101847614_ST
7311043027033,101847624_ST
3175360005006,101719591_ST
7330606090734,101227838_ST
2090202200009,100026865_KG
7330989002522,100234523_ST
7350058336365,101797423_ST
7391196075501,101599501_ST
7391196075600,101599500_ST
7391196075426,101510724_ST
7311043019212,101719590_ST
7311041059777,101118639_ST
2366603600008,100053567_KG
7310240050431,100897772_ST
8711327461864,101324667_ST
7317662946649,101004921_ST
7311860110406,101002941_ST
7391881000351,101198783_ST
7391881002256,101213285_ST
7311311015939,101282362_ST
7311311003493,101255168_ST
3175460000017,101218018_ST
7311312009456,101833321_ST
5707196210033,101270135_ST
7311312000989,101255236_ST
7350116925791,101824290_ST
2399033000001,101428787_KG
5708356010265,101435468_ST
5708356010272,101433905_ST
5701073066119,101308807_ST
5701073066478,101272322_ST
5701073066027,101349749_ST
7070841007370,101851191_ST
7310340134000,101193057_ST
7340083494987,101358836_ST
8697420693626,101799546_ST
5202178083570,101334686_ST
3523230029681,101293487_ST
2351248900002,101296478_KG
2379748000008,101677045_KG
3523230063883,101552986_ST
2351363300008,101659619_KG
7391835917742,101239026_ST
7311070006353,101676773_ST
7314710720312,101676825_ST
7314710510005,100203664_ST
7310070007049,101666975_ST
7611612502382,101869361_ST
5997523312008,101527910_ST
70177175221,101261505_ST
5010134913935,101240975_ST
7391835917896,101308287_ST
4012824401341,101254643_ST
7340083478055,101301618_ST
7311043016648,101693214_ST
8076809512268,100594607_ST
7310760040684,101225760_ST
7332040621512,101542680_ST
5775345204226,101436881_ST
5775345204288,101436885_ST
5775345204233,101436882_ST
5775345204219,101436880_ST
7350116920024,101194421_ST
5775345205186,101666930_ST
8005510004373,101357808_ST
7312690800086,101277147_ST
7312690800291,101548104_ST
7350083020079,101677370_ST
7350083020086,101677371_ST
7350083020093,101677372_ST
7311043019083,101718335_ST
7311043019090,101718336_ST
7311043019106,101718337_ST
7315200596813,101833290_ST
3261570004837,101250911_ST
7310340464527,101185680_ST
2340413800001,101457722_KG
7311043008353,101548708_ST
8004690052600,101708337_ST
8001665722131,101418679_ST
8001250009999,101333822_ST
7340083445187,101239780_ST
7340083478048,101301597_ST
8076802085851,100148289_ST
8001665731249,101839652_ST
7350046465619,101678530_ST
87703295988,101262307_ST
7330591001357,101330606_ST
7613287573209,101584109_ST
8719200235335,101424091_ST
5063270127667,101837791_ST
8445290548108,101442165_ST
7613287111180,101333227_ST
8711000538197,101261097_ST
7613036243865,101276261_ST
7622300555993,101252250_ST
7622210477439,101314742_ST
7340131607376,101847726_ST
7340131607383,101847727_ST
7311043005956,101539905_ST
7340083463808,101274045_ST
7311043005949,101539904_ST
8000430058765,100976124_ST
7611612160872,101540864_ST
2379748300009,101677113_KG
5704025036789,101544846_ST
2359742700005,101230572_KG
2359761800007,101294662_KG
2359743000005,101230573_KG
2324552700002,101544580_KG
2359779000000,101827629_KG
2340379500007,101211057_KG
5711953156311,101425417_ST
7331494129100,101612918_ST
7340083435690,101224595_ST
7311043020591,101746669_ST
7340083435683,101224684_ST
7340083435645,101224548_ST
7340083435638,101224581_ST
7340083435652,101224550_ST
7340083426636,101202735_ST
8032484863101,101317009_ST
7350088700020,101282460_ST
7340083482151,101325612_ST
7330797088886,101278621_ST
7330797088800,100585056_ST
7330797088794,100585047_ST
7310130008191,101268723_ST
7310130006067,101243304_ST
7310130000461,101044102_ST
2364731400002,101831533_KG
7350027799931,101841900_ST
8000070025066,101047877_ST
7310760012315,100467228_ST
7310760040929,101144851_ST
2359727600009,101199763_KG
2359727700006,101199828_KG
7340083406133,101199782_ST
7340083488566,101328314_ST
7340083426513,101203057_ST
5281099000200,101650980_ST
74446,100295333_ST
7310090187530,101090855_ST
7391835917193,101676570_ST
8684862900085,101833998_ST
7310070010001,101882778_ST
7310070009999,101876797_ST
7310074015040,101876794_ST
7311043026807,101832007_ST
7340131603682,101542850_ST
7340083485091,101329499_ST
7311043025978,101824712_ST
7340083472329,101287548_ST
7350071347485,101289233_ST
7331787004572,101824379_ST
7331787004565,101824378_ST
7330605001281,101542807_ST
7350093030273,101304555_ST
7611612404822,101816061_ST
74285,101204878_ST
7310401058498,101864917_ST
7350092180207,101350450_ST
3292482350040,101340534_ST
90478001142,101516811_ST
7310070008787,101894073_ST
7350099240256,101730173_ST
7311043005789,101532473_ST
7340083486302,101330537_ST
7340083486289,101330535_ST
7393750011215,101600108_ST
7310155800053,100721532_ST
7322550097600,101216279_ST
5411188121213,101245556_ST
7350042721719,101207836_ST
4012824400757,101254586_ST
7311310034443,101240328_ST
7340083429439,101210815_ST
7311312005267,101295574_ST
84909005465,101667101_ST
7311520010824,101379172_ST
7315200590941,101676754_ST
7313160006953,101508542_ST
7311310038403,100295878_ST
7311310031268,101200469_ST
70177173319,101261511_ST
9312631153453,101261488_ST
8714100824719,101384295_ST
5711953180613,101552873_ST
7310865097996,101267025_ST
7392672001540,101224086_ST
7392672001410,101403415_ST
7310865095466,101252347_ST
4016241050328,101340646_ST
7392672004459,101316522_ST
6408432001925,101599654_ST
7310865094490,101241851_ST
7350056793023,101280149_ST
7311070004106,101599065_ST
7340083484742,101329015_ST
7393720092732,101511515_ST
7393720091452,101275325_ST
7393720092442,101496199_ST
7393720090202,101288963_ST
7393720091520,101275290_ST
2359778500006,101802424_KG
2359778400009,101802423_KG
2340428600009,101192410_KG
2359772600009,101475661_KG
7393720092749,101511516_ST
7393287722158,101851812_ST
7311043004614,101506136_ST
7311043027071,101847670_ST
2332810100006,101692756_KG
2307125100003,101250853_KG
7300202532006,101837719_ST
7310628005602,101837689_ST
7300201432000,100857949_ST
7300203756005,101336188_ST
7300201161009,101278476_ST
7310620020504,100070977_ST
7340083465017,101276779_ST
7331044008640,101206011_ST
4018342155773,100587349_ST
7340083456732,101263449_ST
7300327537009,101839941_ST
7340083456749,101263450_ST
7300207203000,100350745_ST
7300207071005,100308301_ST
7350037194672,101360845_ST
7340083496356,101363759_ST
7311311014024,101282495_ST
7311311014192,101282327_ST
7311311016202,101282343_ST
7311311014017,101282283_ST
7340083411250,101202975_ST
7311311017414,101282390_ST
7311310281212,101230429_ST
7311043008520,101548158_ST
7311043008544,101548160_ST
7311043008551,101548123_ST
7311043008575,101548125_ST
7311043008537,101548159_ST
7311043008568,101548124_ST
7311043022472,101773748_ST
7310861680604,101552993_ST
7340083495649,101360983_ST
7350027798002,101405378_ST
2320093000007,101548723_KG
2320738700002,101264796_KG
7300200730008,101548725_ST
7311043027026,101847674_ST
2320131600008,101375869_KG
7311043024063,101853904_ST
8710449953226,101424256_ST
7394048006838,101104822_ST
8004769225812,100854005_ST
7311043014736,101656404_ST
8008698049303,101804775_ST
7330242240029,101287793_ST
8715800100516,100544608_ST
2379748100005,101677111_KG
3529380020851,101774910_ST
2379747900002,101677110_KG
7610563994628,101774848_ST
2340413700004,101457721_KG
7310130323041,100132456_ST
7350146812658,101825004_ST
2355034600008,101257774_KG
2355034700005,101257800_KG
7331974100902,100109614_ST
5704025017153,101334755_ST
7311043021192,101756172_ST
7311043021697,101762578_ST
7340083498886,101427099_ST
7310865083418,101196345_ST
7311041065020,101173840_ST
7340083497254,101406140_ST
7340083448140,101244301_ST
7310865890535,101425565_ST
7310865889805,101332534_ST
2340398000007,101267219_KG
5711953156304,101425416_ST
5711953129193,101332175_ST
7312690500085,101696469_ST
6408430407682,101340617_ST
7350104400866,101336055_ST
3850104216930,100797372_ST
2359777200006,101705872_KG
7331494129971,101817373_ST
7350132796016,101496421_ST
7311870013278,101829793_ST
7340083426667,101203413_ST
8716200707190,101207552_ST
5711953186141,101595446_ST
7322550092025,101205364_ST
7310402060599,101847796_ST
7310401060583,101854481_ST
7311043011582,101599758_ST
7340083490514,101343680_ST
7340083470172,101236698_ST
7310700676492,100627154_ST
7311041059760,101132203_ST
7611612121583,101798554_ST
5413508018715,101219972_ST
5760466878210,100842171_ST
5060947549883,101541978_ST
7340083485732,101341879_ST
7311041010501,100435129_ST
7311041010518,100435085_ST
3017800263457,101548121_ST
7340083493232,101354088_ST
7340083487590,101334234_ST
7310130009792,101289894_ST
7312787710199,100046095_ST
7311043020225,101743733_ST
7350002403457,101082793_ST
7391835923798,101694613_ST
4051009043204,101806413_ST
7350005813246,101521265_ST
7340083459276,101267875_ST
7340083459283,101267876_ST
8410159016586,100512394_ST
7340083459269,101267874_ST
7311041052631,101006689_ST
7340083459252,101267873_ST
7330606069327,101234978_ST
7340083458347,101275462_ST
7350018569147,101230194_ST
7340083452529,101259228_ST
7311043016662,101693137_ST
7311311025006,101413136_ST
7311311015649,101282391_ST
7350042722181,101692467_ST
7322550092056,101205422_ST
7391835916356,101231336_ST
8714100783498,101269291_ST
8697406270674,101424751_ST
6430104924102,101517707_ST
7311041052327,100450502_ST
6430104921484,101519201_ST
7340083443268,101231767_ST
8712100816055,101255293_ST
7322550049609,101179157_ST
7322550052708,100404956_ST
7311043019564,101726391_ST
7322550052852,101242635_ST
8711254090281,100897139_ST
7310500025094,100429118_ST
7340083484636,101328655_ST
7391835917285,101209512_ST
7310070010025,101875682_ST
7611612516594,101782319_ST
7311043022939,101550226_ST
7311070008708,101296682_ST
7311043023295,101812613_ST
7340083488351,101337368_ST
7340083488344,101337370_ST
7340083452901,101258095_ST
7391835917827,101225284_ST
7311043021109,101755774_ST
7350116923872,101469592_ST
7331217015529,101548833_ST
7350115942096,101464441_ST
7611612701174,101570834_ST
7311311003080,101255271_ST
7311043004621,101506626_ST
7310070008732,101833674_ST
8002469430215,101838789_ST
2367318100005,101465496_KG
8020263004074,101690466_ST
1230000096560,101782706_ST
5290074003716,101237051_ST
5000213015155,101174711_ST
5000213024829,101331528_ST
4051009043181,101806411_ST
7312787703634,100356936_ST
7312787703627,100510056_ST
8711254090274,100897120_ST
7340083485756,101341881_ST
7350126088882,101615450_ST
7310240064377,100592823_ST
8712566118243,101176088_ST
7311041072332,101186719_ST
7310521050204,100542824_ST
5709521047185,101466075_ST
7311070330328,100168649_ST
7350182519115,101839838_ST
7311043004379,101502121_ST
64597,101254251_ST
7340083405075,101199812_ST
7316250000114,101013528_ST
7331217016243,101695420_ST
5900397739413,101277575_ST
2095317800007,101426341_KG
74593,100594965_ST
7350093033007,101304565_ST
7392636301310,101839734_ST
7311442162304,100387172_ST
7311043014620,101667242_ST
7311311027376,101584054_ST
7350046468054,101386768_ST
8718366788600,101269304_ST
7311311015472,101282225_ST
7312720080327,101307604_ST
7313161311667,100212618_ST
7330094000130,100102407_ST
4017979028009,101459935_ST
2359775800000,101662397_KG
87703327412,101288027_ST
7350116925326,101702834_ST
7311043026777,101831150_ST
7350090451071,101293703_ST
7311043020478,101748538_ST
2328544000002,101546955_KG
7311043000630,101469231_ST
6408432001703,101552893_ST
6408432001697,101552892_ST
6408432001680,101552891_ST
6408432203428,101457203_ST
6408432001710,101552886_ST
7310240070804,101261270_ST
7350005152222,101806878_ST
7350075990229,101348415_ST
7310500045603,100112511_ST
7311043013791,101629543_ST
7340083483554,101325679_ST
7311041049037,100917126_ST
7311041007631,100351361_ST
7310500185699,101349480_ST
7311870012523,101778544_ST
7350146812634,101875016_ST
8711327371002,101309006_ST
7398818390165,101469293_ST
7350027799467,101690175_ST
7350002407301,101234212_ST
7340083469282,101285839_ST
7316150777048,101328050_ST
7316150777185,101162965_ST
7316150777468,101263953_ST
7350002404973,101202285_ST
7340083469190,101285818_ST
7316150777550,101360300_ST
7316150777581,101359388_ST
7316150777093,100680425_ST
7310090772620,100441103_ST
7350086430134,101291839_ST
7311041015391,100504526_ST
7311041015360,100504474_ST
7340083439605,101229917_ST
5449000083593,101112305_ST
7340073300250,101207782_ST
7611612202121,101833225_ST
7310090345060,101251255_ST
7310090345138,101251270_ST
7340083443039,101231878_ST
5711953041945,101245682_ST
7310865088215,101207100_ST
7311043025473,101821152_ST
6408432096105,101237690_ST
7313619002857,101834004_ST
7310401047010,101364660_ST
7310401014326,101221729_ST
7340083461163,101272813_ST
7391603500077,100258230_ST
7611612404549,101828842_ST
7340083478321,101302035_ST
7340083478291,101302034_ST
7350000550627,101291959_ST
3492390009058,100834304_ST
7312560058159,101542640_ST
7310240407952,101275167_ST
7310240406078,101320612_ST
7310130013270,101501352_ST
7350071347515,101289234_ST
6408432096013,101231465_ST
7330583004335,101252609_ST
7311043025312,101780820_ST
7311043025985,101824826_ST
6408432002984,101833697_ST
6408432001840,101599653_ST
7311043017904,101705543_ST
7311043019052,101730199_ST
7350126086390,101509092_ST
7340083449352,101255494_ST
5701211012909,101255209_ST
7310070010599,101833725_ST
7310865879592,101297912_ST
7622201501143,101853777_ST
7314720724317,101039225_ST
7310401059396,101887266_ST
7310401059402,101887265_ST
7310401059372,101872844_ST
7310403059387,101880313_ST
6408432106569,101187036_ST
54033962,101855892_ST
5709521050031,101667105_ST
7611612526258,101232069_ST
7392672003384,101263387_ST
7038010070846,101509067_ST
7310090772927,100970059_ST
6408432102530,100971539_ST
5711953042034,101245657_ST
6419811116604,101670650_ST
7340083474088,101290434_ST
7311043016396,101689213_ST
7311041025819,100310691_ST
7340083407529,101205445_ST
7310470065106,100513561_ST
7310470064109,100514524_ST
7350126083672,101412943_ST
7330242290154,101607903_ST
7392672001724,101224058_ST
7392672002059,101233248_ST
7611612404624,101828725_ST
7611612404341,101607966_ST
7611612404617,101828724_ST
7611612404334,101607965_ST
7312690205027,101290200_ST
7340083480652,101308146_ST
7340083488764,101339466_ST
7311041049600,100910828_ST
7316110001855,101846656_ST
7310770219421,100582264_ST
7310770221424,100584333_ST
7316110001671,101846666_ST
7311043019861,101736330_ST
7310090225225,101274698_ST
7350002403846,101065721_ST
7340083402241,101191889_ST
7311043008001,101547019_ST
7310240080025,101246606_ST
7311043013920,101674877_ST
7316150979596,101499290_ST
7340083408311,101202627_ST
4001724042471,101424201_ST
7340083460852,101272302_ST
7300298918005,101232544_ST
7330989005028,101049465_ST
7340083460869,101272301_ST
7340083463921,101273395_ST
7300298911006,101218497_ST
7340045509544,101258128_ST
7311043007967,101547537_ST
7300298919002,101269965_ST
7340083494796,101359419_ST
7340083458538,101267520_ST
8720182754691,101545243_ST
7311043000937,101441826_ST
7310155803726,101676764_ST
7317530110462,101591237_ST
7393145095608,101593953_ST
7317530110738,101591327_ST
7317530110479,101591227_ST
7340083444388,101237094_ST
7311043004362,101501908_ST
7317530110714,101591325_ST
7330242260171,101607902_ST
8008698012246,101384581_ST
7331729008002,101842211_ST
7311043007974,101547577_ST
7340083479878,101310324_ST
4002468212434,101544455_ST
7340083496448,101363604_ST
5709521051304,101851242_ST
7311043013814,101629545_ST
7340083402227,101193541_ST
7311043013807,101629544_ST
7311041047781,101285398_ST
7310500110738,101205613_ST
3069538102461,101308107_ST
7310130013263,101501355_ST
7310240001761,101200489_ST
7310130801730,100638008_ST
7312060502480,101801758_ST
7310130012563,101411240_ST
7350021426178,101607897_ST
7311590002262,101198685_ST
5701073065129,101307570_ST
7340083493423,101354384_ST
7340083493416,101354383_ST
5711953048739,101384723_ST
5711953207914,101829797_ST
2351208000001,101620003_KG
7350146812641,101825005_ST
7340083497889,101414827_ST
6411200107446,101184290_ST
7312560042004,101031063_ST
7350123660128,101473351_ST
7071848006182,101236822_ST
7312080004193,101599909_ST
7300400130295,101446118_ST
7310520005991,101261477_ST
7311860112004,101200751_ST
7315361113881,101357736_ST
6431901840770,101662420_ST
7340083444715,101241133_ST
7340083471070,101285667_ST
7340083483981,101328964_ST
7311043015085,101667117_ST
7314710100008,100209383_ST
7312560057831,101282546_ST
7330242260140,101324662_ST
7331729009085,101384170_ST
7311171008409,101346316_ST
7350126084389,101411226_ST
7316110001107,101696807_ST
7311171008386,101346017_ST
7350126084419,101542383_ST
7310130010385,101296094_ST
7311043000685,101436925_ST
7310130321085,100132321_ST
7310130321122,100132296_ST
7310130321283,100132394_ST
7310130007453,101260906_ST
7311043026838,101833307_ST
7317731115389,100265972_ST
7311043015597,101700774_ST
7340083481390,101310325_ST
7310130013669,101758934_ST
8008698049204,101804772_ST
6411200005100,101824086_ST
6411200005063,101824087_ST
6411200005148,101824085_ST
7314710210004,100209436_ST
8008698049143,101804763_ST
7314710810525,100836151_ST
7310130767036,100475549_ST
7300400130288,101470594_ST
8008698048573,101804720_ST
7311043027293,101840321_ST
7340083490972,101345458_ST
8008698049020,101804778_ST
7312560057879,101320685_ST
7312631023697,101339336_ST
7311043008957,101551046_ST
7311043009572,101553729_ST
7312631023659,101337236_ST
7350055320312,101234202_ST
7310130013348,101501670_ST
7310130013324,101501669_ST
7340083485077,101329347_ST
7312560036027,101306454_ST
7610313412143,100208865_ST
5701027004426,101230388_ST
7350028545063,101386031_ST
8719200295537,101676288_ST
7311043024049,101816980_ST
7311043020676,101770227_ST
7311870011151,101552908_ST
7312080008153,101223382_ST
7310523332018,100918946_ST
7311043030385,101871659_ST
4001724039082,101361472_ST
7310240077612,101223006_ST
7310240071689,101117792_ST
7310402060643,101832361_ST
7350021425607,101522005_ST
7311180052226,101358111_ST
7311041087428,101520674_ST
7310731101611,101241058_ST
5701073061176,101277564_ST
7310401054230,101595525_ST
7311041020265,100986140_ST
7311311024641,101360096_ST
7340083477218,101298475_ST
8005110060007,101033392_ST
7311041003367,100513801_ST
2328937400006,101680542_KG
7300207700004,100396750_ST
2371545100004,100496358_KG
5701182012946,101320761_ST
7314320041012,101291314_ST
4003310030503,101858803_ST
4003310030480,101833468_ST
7350129160226,101597009_ST
5711953030895,101552285_ST
7393720092404,101496195_ST
7393720091315,101276008_ST
7393720090219,101288932_ST
7393720091513,101275237_ST
7393720092763,101511518_ST
7393720092855,101544554_ST
2359778600003,101802425_KG
2359773100003,101475666_KG
2340418100007,101192402_KG
2359772800003,101475663_KG
7393720092770,101511519_ST
7340083440526,101231257_ST
7311877014216,101218001_ST
7311871023061,100509674_ST
7310500001814,100209917_ST
7340083484179,101325962_ST
7340083484186,101325963_ST
7350126089308,101676604_ST
7350090451446,101347752_ST
8711254090267,100897148_ST
1220000450035,101545796_ST
7311631575007,101334557_ST
5701027004488,101261955_ST
7311070003932,101544485_ST
7310050065106,100803454_ST
7312060502497,101801759_ST
7391881001358,101198769_ST
7311311004339,101262255_ST
7310770229420,100584342_ST
7350113352378,101808406_ST
5000396054378,101445763_ST
5000168186597,101266065_ST
5010338011529,100127514_ST
7611612121217,101491410_ST
5010338018290,101240165_ST
20717230156,101503389_ST
7393750011277,101600114_ST
7340083440960,101232350_ST
7322550092018,101205423_ST
7310240072167,101336084_ST
7622201636951,101358068_ST
7311310028091,100467488_ST
7311043008810,101550267_ST
7350071870464,101276671_ST
3088540255279,101402348_ST
7350071870129,101230685_ST
7311043027422,101840986_ST
7340083462313,101273305_ST
7340083463365,101276631_ST
7350071870334,101276670_ST
7340083456619,101262047_ST
7312490003847,100173722_ST
7311311016196,101282311_ST
7350166272197,101845287_ST
7340083485152,101329503_ST
7340083433375,101215222_ST
7311841525700,101163072_ST
7340083433382,101215244_ST
7311841590128,100481783_ST
2090193600000,100256170_KG
7311041012888,100465168_ST
8410376064353,101618392_ST
7310070006011,101493324_ST
7392555502065,101230701_ST
7313160007127,101548263_ST
7310240060478,101222189_ST
8008698048887,101804759_ST
7317530110806,101591360_ST
5701251501524,100248830_ST
7300200069009,101837718_ST
7350076362445,101683810_ST
7311441165214,101280511_ST
7310155803757,101677386_ST
7350060083233,101545789_ST
7350060083653,101599144_ST
7340154815260,101677048_ST
7340154816441,101765342_ST
49733000215,101833359_ST
7316110002333,101830549_ST
7350116925784,101824295_ST
8445291362710,101841011_ST
8445291363342,101841015_ST
7310155800251,100544582_ST
7340083436222,101224830_ST
8715700129396,101833362_ST
2340397400006,101366593_KG
7311870013131,101774777_ST
7350008888029,101384377_ST
7322550052739,100404787_ST
7330416751092,101243233_ST
5740301200253,101362207_ST
7350113940018,101346905_ST
7331217016366,101692547_ST
7350113940858,101776446_ST
7350113940056,101326670_ST
7350113940001,101335300_ST
7331217012993,101283553_ST
7331217013310,101291214_ST
7331217017240,101839743_ST
4051009043167,101806412_ST
7331217013013,101325214_ST
5202390024597,101548498_ST
7330792011339,101599343_ST
7313160006106,101349263_ST
7311043009596,101553960_ST
2340375700005,101334123_KG
2340375400004,101197477_KG
2340420400003,101599256_KG
7311870011199,101599278_ST
7311870013261,101829794_ST
2340375600008,101197502_KG
7313160020348,101829588_ST
2359751400002,101260330_KG
2359745600005,101241333_KG
2359745700002,101241335_KG
2359745500008,101241336_KG
7311631524128,101036807_ST
7311631525125,101036816_ST
7340083433443,101217179_ST
7300400118408,100453420_ST
7300400118415,100454660_ST
7310941802704,100131340_ST
74631,101202125_ST
7340222800518,101599206_ST
7350042710904,101224338_ST
7317530110882,101591366_ST
7314320041029,101291350_ST
7330094000604,100102185_ST
7611612160896,101646309_ST
7340083488481,101328317_ST
7611612160889,101549084_ST
7333533000289,101832357_ST
2330046100005,101703175_KG
2313712500002,101002291_KG
2355034800002,101257801_KG
2320272700001,100243782_KG
2359765300008,101342714_KG
7340045507663,101236323_ST
7340045506048,101203891_ST
7311043029228,101872723_ST
8714100783504,101269265_ST
8712100815768,101255302_ST
3850104003189,100060817_ST
7311070003543,101332488_ST
8437012922150,101687999_ST
2379742900007,101349323_KG
7310050005355,101340658_ST
8445291509207,101677351_ST
7310050005188,101237302_ST
7310050005171,101237276_ST
9006900011512,100192998_ST
9006900011529,100193087_ST
8720608006656,101584097_ST
9006900014803,100193050_ST
7310130416170,101300386_ST
7310130003561,101205570_ST
7310130003547,101205621_ST
7310130008368,101272163_ST
7394376616037,101231662_ST
7394376618048,101356579_ST
7394376620171,101457386_ST
7394376621697,101599713_ST
7394376621666,101545033_ST
7394376621994,101599712_ST
7394376615290,101223175_ST
7394376615771,101223129_ST
7394376044335,100177390_ST
7394376617768,101324079_ST
7044610240701,101205588_ST
7044610014937,100649835_ST
5740017115254,101853514_ST
7310070007414,101707971_ST
7310070006974,101666968_ST
7310070007063,101666971_ST
5010102241312,101307065_ST
7310070006929,101684356_ST
7310070007070,101666974_ST
7310240035032,101202934_ST
2090188700005,100147388_KG
7311043014613,101667241_ST
7611612100465,101259888_ST
7311043019281,101719639_ST
7350089940425,101328704_ST
8713037000593,101235422_ST
7350088712009,101776371_ST
7311043023851,101827547_ST
7311043026883,101833917_ST
7350086430011,101291777_ST
7311311026300,101544893_ST
7311311015298,101282427_ST
7350046469518,101387436_ST
7311311015526,101282272_ST
5701211013104,101255228_ST
7311043023745,101815137_ST
7340083481246,101310241_ST
7350000135077,101336897_ST
7311043015955,101726919_ST
7312720080457,101676569_ST
7350088711682,101542073_ST
7312720080303,101293777_ST
7391603140440,101382932_ST
7350088712023,101835965_ST
7311043008926,101550570_ST
7316110003668,101840412_ST
7311360000214,101840424_ST
7340083491962,101351401_ST
7340083434723,101222356_ST
7300328590003,101599331_ST
4002720009741,101346115_ST
7310731103035,101677338_ST
7330755126834,101869627_ST
2330069900002,101414087_KG
7090000830052,101310866_ST
7340083465611,101281493_ST
7340083484650,101328625_ST
2090209400006,100275569_KG
7611612800068,101243582_ST
7090000830045,101310835_ST
7090000830311,101310897_ST
7340083485930,101330214_ST
7340083485947,101330215_ST
5710326014302,101364761_ST
7611612404495,101705853_ST
9006900226589,101488935_ST
7316260001590,101200717_ST
7312330002252,100450557_ST
7316260001576,100201835_ST
6408430347353,101511425_ST
7613287302137,101546225_ST
8714100824740,101282187_ST
7350126088912,101676584_ST
7611612140089,101092808_ST
7310240035049,101217309_ST
7331631205674,101548131_ST
7350116920123,101330064_ST
6407870070548,100359577_ST
7311043014705,101656412_ST
5711953191923,101677297_ST
7311043015092,101667272_ST
7350115940191,101502367_ST
7310155803740,101676716_ST
5998001793456,101690365_ST
8690635190355,101337566_ST
7611612700870,101250668_ST
7316150776324,101351424_ST
7391693211730,101571717_ST
7350005812140,101544824_ST
7311442162700,101205497_ST
8697406270865,101337568_ST
7392555502485,101270094_ST
7331631058928,101693261_ST
7340083404559,101197440_ST
7340083404542,101197441_ST
8032484861268,101296038_ST
7310960007906,101199256_ST
5063270101797,101545599_ST
7350116923957,101501024_ST
7350116922165,101414742_ST
7896007810123,100815316_ST
8800242940131,101696728_ST
7331494124617,101182663_ST
2351233500002,101317020_KG
4004164009431,101293162_ST
7332140801159,101263208_ST
8938507039266,101301082_ST
5011157730271,101551179_ST
7311043002498,101488555_ST
7340083435232,101220577_ST
7311043002504,101488556_ST
7340083479151,101305504_ST
7340083465321,101277519_ST
5410673006363,101352155_ST
7311043009275,101552556_ST
7311043009268,101552555_ST
7311043002511,101488557_ST
7340083402258,101191742_ST
5410673006332,101352153_ST
7350113940605,101527876_ST
7331217015710,101608121_ST
7331217015703,101608120_ST
7392555502089,101230674_ST
7310090771623,100441121_ST
54016521,100393334_ST
4002971655308,101497811_ST
7340083489891,101338212_ST
7311043018956,101730153_ST
7311041062364,101114553_ST
7611612202114,101833224_ST
7310090348061,101251304_ST
7310090348139,101251260_ST
6408430024841,101676659_ST
5410146413605,101217896_ST
5410146413643,101217922_ST
5410146964954,101266894_ST
5711953042003,101245719_ST
7340083486456,101331048_ST
7311043016600,101693147_ST
7350000550146,101270811_ST
7394403000037,100674398_ST
7391603500091,100258169_ST
7311870012257,101599593_ST
7310865088222,101207169_ST
7310865889096,101356815_ST
7310867563239,101545387_ST
5711953067907,101267027_ST
7310401059303,101875157_ST
7310401059327,101887264_ST
7310403059318,101875156_ST
7310401059334,101888235_ST
7310130013249,101501353_ST
4016241050311,101340645_ST
7312690201302,101469285_ST
4009700024985,101000480_ST
5711953081354,101545563_ST
7340130506588,101354912_ST
7310861013129,101676256_ST
6408432201837,101283466_ST
7310090761525,101184819_ST
7311100042016,101870380_ST
7314720724515,101262092_ST
7350139071208,101847697_ST
7611612404532,101828841_ST
5038862015646,101834026_ST
