ean,article
5709521047932,101523762_ST
7311043005864,101532706_ST
7312631023710,101660007_ST
7340083482014,101316062_ST
7340083483530,101325485_ST
5701073065075,101290601_ST
7312930000382,100180689_ST
7311043019687,101729056_ST
74051,101200548_ST
5021991944536,101502418_ST
3415581165920,101805108_ST
7340116870207,101217030_ST
5711953041914,101245720_ST
7340083457036,101264516_ST
7350054797313,101667301_ST
7090046313472,101543162_ST
7311310034061,100260539_ST
7340083433603,101220231_ST
7350126089339,101676605_ST
7340083485589,101330136_ST
9310006006847,101413314_ST
7090046314103,101507685_ST
7311043028184,101845690_ST
6408430408221,101676658_ST
7350000550535,101291961_ST
5290074003709,101237069_ST
7311043028160,101845688_ST
7310070010094,101876793_ST
7310155803733,101676717_ST
7311043025442,101821170_ST
7611612222266,101475658_ST
7311043019267,101719617_ST
7311043015047,101667156_ST
7611612516464,101433406_ST
6408432001642,101552889_ST
7070841007172,101827972_ST
7350058336884,101824100_ST
5060517883683,101279234_ST
4000177172650,101241024_ST
7350115940276,101667118_ST
8711327666962,101696444_ST
7310865879707,101297875_ST
7310867004947,101833945_ST
7311043018116,101708428_ST
7073212010412,101826599_ST
7073212010504,101826600_ST
7611612222273,101437203_ST
7350068295867,101291856_ST
7350054797337,101823647_ST
7350000552348,101424227_ST
8718166007956,101315583_ST
6408432102486,101057357_ST
7350000553543,101833602_ST
7314720734132,101359560_ST
7340083486524,101330977_ST
7311312003447,101268504_ST
7310867004831,101833947_ST
7313161404987,100547945_ST
7313160004638,101291236_ST
7312690021559,100296323_ST
7311141100508,101248999_ST
4001686017685,101852800_ST
7315060094313,101194335_ST
7394079019272,101842105_ST
7311043009411,101551924_ST
7340083458057,101265605_ST
7311043013890,101662319_ST
7311043013883,101662318_ST
8719200257375,101509220_ST
8719200257344,101509223_ST
8719200279292,101552928_ST
7340083471667,101286238_ST
7611612140874,101187393_ST
6416453041455,101510761_ST
6416453015449,101288355_ST
7340083435287,101222703_ST
7311041081938,101277340_ST
7310402027356,101265025_ST
7310402014370,101225952_ST
7310401006727,101181150_ST
7310402014387,101225944_ST
7310402014394,101225975_ST
7310401006710,101173272_ST
7310401014388,101226046_ST
7310401027357,101265792_ST
7310401009551,101197310_ST
7310400022629,100397884_ST
7332040300516,101464958_ST
6416453042377,101852918_ST
5740200003016,100569261_ST
7350173320027,101711623_ST
7310960054429,101840630_ST
5900951311321,101545637_ST
7311041088395,101553226_ST
7340083479526,101307222_ST
5709521047383,101466076_ST
5709521032747,101227875_ST
57540597,100459843_ST
57540689,100459861_ST
5709521026906,101180763_ST
5709521000357,101350659_ST
5709521021321,101350547_ST
7394101350021,101289386_ST
7350126083436,101412938_ST
7350126083405,101412937_ST
7350126083528,101412940_ST
4000417025005,100319530_ST
7311043020331,101740695_ST
8000533041206,101156142_ST
7350005273668,101269865_ST
7312690021504,100382177_ST
7311043020324,101740694_ST
7311043019199,101719588_ST
7340083465178,101277667_ST
8000430172010,101840401_ST
84909009005,101667100_ST
8719200306714,101777115_ST
8719200258679,101509225_ST
8719200248144,101456813_ST
7311043021208,101756173_ST
7311043021703,101762579_ST
7340083480577,101308129_ST
7394376623769,101820276_ST
7394376623806,101808619_ST
5411188142522,101853797_ST
7394376624094,101833768_ST
7394376624100,101833769_ST
6438207000433,101545082_ST
7311041065068,101173871_ST
7340083490446,101343635_ST
6408432095740,101208169_ST
6408432000966,101509089_ST
7340083440359,101232185_ST
7340083436024,101222664_ST
7312560034214,101240259_ST
7311361920016,101512377_ST
7311043015443,101671064_ST
7311043022359,101773699_ST
7316110003446,101840415_ST
8719200303256,101777117_ST
8719200191747,101777116_ST
7310865066732,100986060_ST
7311043021130,101755902_ST
7350002400999,101205702_ST
7340083469121,101285712_ST
7311043021147,101755903_ST
7350002400982,101205701_ST
7340083469114,101285711_ST
7340083491399,101348409_ST
8711000360545,101282061_ST
7312560031008,100627582_ST
7310070006370,101510143_ST
8710522882207,101333968_ST
5000184321064,101179179_ST
8719189240177,101432149_ST
8715700422046,101406960_ST
8715700111582,101365202_ST
87157857,101506397_ST
7350075539787,101306596_ST
7311041085875,101355848_ST
7315361112365,101260959_ST
7311041085882,101355849_ST
6431903740689,101710367_ST
7350029730956,101268019_ST
7312720154325,101832247_ST
5060108450546,101278343_ST
7310050001791,101211676_ST
7310050012278,101255014_ST
7311312001603,101667307_ST
7300202713009,101184365_ST
7311041088371,101553224_ST
4001686372586,101184644_ST
8711900016221,101230562_ST
7310394002393,100465872_ST
7311043002269,101476112_ST
7394376665073,101283444_ST
7394376665059,101283431_ST
7310760041094,101202509_ST
7311870010932,101545067_ST
7311870011083,101545075_ST
7311870010871,101545079_ST
7393061019245,100106966_ST
7340083427299,101205823_ST
7310865058058,100103932_ST
7310865075192,101179327_ST
7311041070390,101187327_ST
7393061001721,101104653_ST
7393061001462,101125989_ST
7393061001752,101299793_ST
7331102000012,100537402_ST
7331102000135,100674904_ST
6408432087851,101231504_ST
7310865085733,101206929_ST
6408432086212,100541718_ST
7311043002191,101476218_ST
7340083443893,101233933_ST
7340083457593,101266069_ST
5760466821995,100681558_ST
5760466805162,101009472_ST
7310050001159,101288903_ST
7310831020034,101255079_ST
7311043009312,101552965_ST
7310760012896,100002676_ST
7310050012353,101282139_ST
7310050001883,101276230_ST
7310402043660,101338352_ST
7310401043661,101342329_ST
7310401023465,101265665_ST
8002270646966,101832350_ST
2090192900002,100256107_KG
2090193400006,101288882_KG
6419811116406,101670648_ST
7350144680228,101824183_ST
2090979000000,101289210_KG
2090194600009,100521525_KG
7312060502398,101696461_ST
2091128200005,101422984_KG
2090194100004,100128078_KG
7314720721316,101545447_ST
6408432202605,101315568_ST
2091004600004,101301018_KG
2090906400002,101273856_KG
7310350119165,101232600_ST
87108262,100498427_ST
87108675,101276825_ST
87108132,100498418_ST
4014400900217,100395733_ST
4014400901191,100070085_ST
7300201048003,101464773_ST
7038010028830,100352921_ST
7038010030208,101547583_ST
7340043070473,100969695_ST
7322550038320,101351412_ST
7322550097624,101216229_ST
7350046464605,101320679_ST
5010034014961,101481151_ST
7041111158405,101839242_ST
7310240071870,100867340_ST
8718114863818,101133435_ST
7311043005185,101521353_ST
7350002404546,101175576_ST
8000139007095,101284620_ST
8004690613191,101848966_ST
8004690053225,101531959_ST
7310731103042,101677321_ST
7340005405237,101295982_ST
7340005405244,101295955_ST
7340154812979,101657366_ST
7340083499791,101432442_ST
7340083499807,101432462_ST
7300201979000,101360549_ST
7340083485541,101329937_ST
7340083499814,101432463_ST
7340083471209,101286110_ST
7340083471193,101286111_ST
7340083471223,101286109_ST
7310941801554,101196726_ST
7340012503209,101296503_ST
4000539280825,101591636_ST
7611612121118,101361545_ST
7311360000115,101770673_ST
7350090451422,101347750_ST
7340083478277,101302421_ST
7340083478284,101302420_ST
7311043020003,101736407_ST
5711953186110,101595440_ST
6408432002632,101776431_ST
4016241050625,101427514_ST
7340083478260,101302423_ST
7340083478178,101301720_ST
7311877020736,101349295_ST
7311877020729,101349294_ST
7311440012892,100691360_ST
7311441343001,101276041_ST
7311043022137,101771581_ST
8711000602164,101760694_ST
5053827199667,101354933_ST
8436048965513,101676877_ST
6416453015456,101288362_ST
7311041086094,101359203_ST
7350021422071,101280590_ST
8003340093253,101230039_ST
8003340099743,101333078_ST
40084794,101280203_ST
40084725,101127521_ST
4002971255102,101343012_ST
8711000584453,101684212_ST
7310040034532,101189686_ST
7350068290145,101498825_ST
7313161311582,100212752_ST
8721274818369,101840665_ST
8721274803181,101840536_ST
8721274829143,101840627_ST
7311631800307,101271372_ST
8715700120706,101337641_ST
7310500095103,101183019_ST
7322550032021,101482463_ST
7350129161179,101774206_ST
7322550036098,100430749_ST
8711327611924,101548113_ST
8721274805949,101840581_ST
3073781191080,101445775_ST
7340083446863,101243973_ST
7310865093363,101231441_ST
8711327609082,101548114_ST
8711327585782,101615477_ST
7311043024872,101815820_ST
7310865877475,101297879_ST
5000396020687,101139386_ST
7310865093370,101231442_ST
8410376011203,101447981_ST
7312080004636,100177871_ST
8008698048849,101804727_ST
7315060465625,101289910_ST
7611612170079,101354151_ST
7311043020737,101770334_ST
7311043020720,101770333_ST
7316110001503,101840220_ST
5709521038183,101272299_ST
5900020024046,101282348_ST
7610211050409,101390666_ST
7610211070100,100584039_ST
8410376029147,101296983_ST
8410376011210,101297029_ST
7350051214400,101425449_ST
5741200318629,101387919_ST
64025131,101676221_ST
5000357104395,101191766_ST
50818907,100063761_ST
8000500166697,101552364_ST
7340083462931,101272974_ST
5425010090028,101619889_ST
57402376,100017688_ST
2355019500002,101184514_KG
7300328527009,101599329_ST
7300328530009,101599328_ST
7300328521007,101599330_ST
7611612100564,101259980_ST
8719128117263,101342346_ST
7611612121613,101817146_ST
7311043018307,101801808_ST
96187500,101526996_ST
7314871968004,101595276_ST
5998067328753,101509415_ST
7611612170109,101578462_ST
7340083427312,101205891_ST
7310865066206,100814852_ST
7311041070406,101187312_ST
7393061000342,100010649_ST
7393061001547,101125998_ST
7310865093530,101231459_ST
7340083457609,101266070_ST
7340083467875,101276728_ST
7340083443886,101233931_ST
6408432087868,101231503_ST
6408432086564,100971502_ST
7622202277795,101773857_ST
7310520009449,101306529_ST
7622300245146,100891634_ST
8721325098986,101832473_ST
7622202238475,101773952_ST
73550013,100481284_ST
7312690500023,101282812_ST
8721274823349,101840666_ST
4000194332037,101266491_ST
7310040010857,100378636_ST
7622300589882,101180128_ST
7311043002184,101475990_ST
7340083435980,101222613_ST
7340083440489,101232592_ST
7340083435973,101222585_ST
7311043002238,101476212_ST
7311043002245,101475975_ST
7340083447891,101244263_ST
7340083435966,101222615_ST
7311043002252,101475976_ST
7350060089143,101615583_ST
8715000998630,101123026_ST
7393061032503,101844135_ST
7350046465404,101626422_ST
7311143100117,101173666_ST
7340083469169,101285731_ST
7310731101666,101241262_ST
7310731101802,101246971_ST
8410376070583,101676819_ST
4000177171929,101618668_ST
8699141057060,101461375_ST
6411401085260,101284448_ST
7331494128776,101544706_ST
7350028549023,101759262_ST
8711000390757,101849215_ST
2090195400004,100148868_KG
7313619001508,101324028_ST
7311043021635,101764460_ST
7313981011891,101199449_ST
7393624095280,101777267_ST
7071864011528,101298448_ST
8002469582563,101236056_ST
4018342195274,100153129_ST
7311041043257,100794473_ST
7311041010471,100435156_ST
7311041010457,100435138_ST
7311041010464,100435147_ST
7340210410279,101483997_ST
7310070008374,101878349_ST
54033993,101854420_ST
5420024102019,100894436_ST
7611612160841,101295235_ST
8001868012442,101820696_ST
5420024630031,101245624_ST
7311043020195,101740622_ST
7350027793731,101218598_ST
7311875904342,101425420_ST
5292874000063,101271275_ST
7350027795520,101293778_ST
7310240078282,101282728_ST
7611612160865,101500326_ST
8002670004342,101310073_ST
6408430342761,101335786_ST
7340083455162,101261059_ST
4001724042501,101424202_ST
4001724039112,101361393_ST
4001724022398,101261302_ST
3523230061001,101578054_ST
7311043005826,101532477_ST
7311043005819,101532476_ST
3523230064903,101805839_ST
7311043024827,101814654_ST
7310960042105,101335559_ST
7071864013324,101343022_ST
7071864011481,101298327_ST
7310240001778,101200504_ST
1210002014243,101599619_ST
4013265001053,101271940_ST
4000177033708,101671048_ST
4000177030042,101553524_ST
7340083468308,101281675_ST
7350029733995,101307188_ST
8714801331455,101284122_ST
8600114000020,100797835_ST
7350125520130,101470736_ST
7350125520123,101473300_ST
7340083473753,101289848_ST
7310960788799,101622015_ST
2340343600009,101192373_KG
7311871023009,100509745_ST
2340449300001,100798219_KG
7310340002323,101233679_ST
8850206010028,101186919_ST
7311520010015,100450682_ST
7340083478642,101303023_ST
7340083478635,101303022_ST
7310700813460,100695909_ST
7310394002423,100466005_ST
7310130013645,101758933_ST
7311043009367,101551530_ST
87157390,101387445_ST
7310941801561,101196714_ST
74896,101391698_ST
7310394002430,100465925_ST
7311043011506,101599969_ST
5053990190034,101827293_ST
2330099800006,101442280_KG
7316110003477,101840416_ST
2328942000000,101369545_KG
7622400706059,100499774_ST
7310040010864,100765110_ST
6431901840787,101662422_ST
7340083468841,101284051_ST
7340083444470,101237817_ST
7340083444463,101237816_ST
7310050010854,101505790_ST
7311043009329,101552966_ST
7310050012858,101505791_ST
7316110002302,101830550_ST
7340083439483,101230184_ST
7340083439490,101230185_ST
7340083466090,101278211_ST
7350029733117,100921665_ST
7314871740006,101846251_ST
7311312007612,101584093_ST
5706911022005,101539228_ST
8710398161987,101201101_ST
7311312008183,101542113_ST
7311312008077,101542076_ST
7611612700924,101250645_ST
7317370106564,101684619_ST
8000070083882,101841102_ST
5996379193731,101000186_ST
5996379193724,101000177_ST
5701090072551,101296643_ST
5701090075293,101332928_ST
4001686313916,101000202_ST
8008440212054,101338918_ST
7310700815723,100696187_ST
5411188110675,101317490_ST
5411188141174,101743014_ST
7350002400883,100161879_ST
7310865866608,101288858_ST
7310861011514,101367026_ST
7393061019207,100106902_ST
7340083435959,101222582_ST
7312560058234,101824380_ST
7350005151782,101519218_ST
7340083447549,101244012_ST
7311041018453,100568823_ST
5711953029912,101240779_ST
7038010072024,101599235_ST
7310130012044,101345273_ST
7350126086482,101501668_ST
7310130013287,101501351_ST
7350099111174,101501357_ST
4016241050304,101340644_ST
7350002405659,101288257_ST
7394376615740,101223139_ST
7312560057404,101225562_ST
7311043013944,101684762_ST
6408432096006,101231505_ST
7310401046693,101364652_ST
7611612516686,101816265_ST
7611612516648,101817732_ST
7611612513883,101206096_ST
7340083445057,101244453_ST
7611612520164,101256747_ST
7611612516624,101816198_ST
7611612516709,101817733_ST
6419811117700,101759037_ST
7350002401088,100163047_ST
7311043024278,101780822_ST
7340083435539,101232098_ST
7392672001403,101200620_ST
7331102034086,101643883_ST
7311043026005,101824838_ST
7300400481861,101272126_ST
7311041040959,100769045_ST
7393061015865,101835853_ST
5449000130969,100129781_ST
7310865866554,101288852_ST
5711953153846,101367016_ST
7310865088505,101210850_ST
7310865866424,101288872_ST
7311870012684,101833707_ST
7313160006120,101349265_ST
5411188135142,101772251_ST
7311043018109,101708397_ST
7611612516358,101344030_ST
7611612516662,101816202_ST
7611612514088,101206102_ST
7611612520119,101256821_ST
7611612516877,101816292_ST
7312560057626,101542566_ST
7350037197918,101774730_ST
7340083496905,101358420_ST
7340083480140,101285706_ST
7393061023808,101552804_ST
7340083435942,101222666_ST
6408432102516,101122811_ST
6408432102585,101262184_ST
7310865866356,101288854_ST
7310861014102,101833596_ST
7340012531004,101550491_ST
7340083407307,101197959_ST
7310700813538,100695927_ST
7310700813668,100696016_ST
2091668700003,101854016_KG
7311041049358,100905754_ST
7314720737638,101275574_ST
8445291956520,101841121_ST
7613031570126,100904853_ST
5011476103053,100299525_ST
8005510000399,101357345_ST
7622202264726,101719902_ST
5010478900998,101218993_ST
5065000523183,101195857_ST
5701182012939,101320760_ST
7311043026623,101583026_ST
8000523004747,101464247_ST
8712100639739,101225953_ST
7310290002275,100260307_ST
3800020491409,101742787_ST
8593868004775,101340394_ST
8593868002832,101202539_ST
7622202264870,101719900_ST
5701073061138,101277560_ST
8994963002831,101239517_ST
7311043021215,101756727_ST
7613036127110,101806246_ST
7613287554376,101806247_ST
7350116920062,101319758_ST
8994963003173,101239516_ST
7316110003040,101828894_ST
6430104920418,101698397_ST
7312082001015,100048431_ST
7312080004018,100048690_ST
7310860561102,101214700_ST
8719200296015,101676277_ST
7340083447983,101244335_ST
7311870010963,101545073_ST
7311870010970,101545068_ST
7311870011076,101545074_ST
7311870010888,101545076_ST
7310402059852,101884544_ST
7310401059853,101884536_ST
7310402059807,101860930_ST
7310401059808,101860895_ST
7310402059791,101878272_ST
7311800009838,101676565_ST
7310862084272,100487929_ST
7300207756001,100294691_ST
7038010022630,101458203_ST
2351373700003,101742682_KG
5709521027644,101194847_ST
4000417026002,100319479_ST
8711327462762,101324675_ST
7350104400934,101338938_ST
5709521046614,101358847_ST
5701014078515,101544622_ST
8809379511870,101802831_ST
7350116924978,101824298_ST
8809379511887,101802829_ST
8800242940025,101802830_ST
7611612121170,101498860_ST
8801043157742,101358964_ST
7350116925555,101824294_ST
8445291886056,101801841_ST
7350116924985,101824293_ST
8445291886230,101801840_ST
8445291886292,101801839_ST
7311043018703,101716020_ST
7311043018727,101716023_ST
7311043018697,101716019_ST
8800242940063,101615901_ST
8800242940049,101615902_ST
7322550048008,101607856_ST
7322550048015,101607953_ST
7322550048022,101607954_ST
5019503047189,101520678_ST
7300321372002,101226447_ST
7310130004032,101216373_ST
8000500082379,101549660_ST
80177173,100383381_ST
80050100,101258314_ST
8000500390306,101419554_ST
7350000550597,101291904_ST
7310860007877,100985971_ST
7340083407567,101202281_ST
7340083427848,101207616_ST
7310470063096,100038763_ST
7310470062099,100038816_ST
7350126083313,101412934_ST
7310470070209,100038870_ST
7340083456282,101263410_ST
7311043004508,101506778_ST
7312060502404,101607907_ST
7340083499036,101499366_ST
7311043016129,101693341_ST
7300202124003,101357675_ST
7300205389003,101776551_ST
7340045504167,101106287_ST
2355022200005,101203634_KG
7311043029235,101872729_ST
2355022600003,101203622_KG
7340045509933,101269567_ST
7340062412568,101602783_ST
7330989000962,100333079_ST
7311043027088,101840286_ST
7340045508585,101251438_ST
7300299061007,101287699_ST
7310532151211,101245841_ST
7340005403462,101235768_ST
7340005406838,101543161_ST
7340005403455,101235646_ST
7340083499043,101499367_ST
7311043003334,101554248_ST
7311043008087,101607872_ST
7311043010868,101583392_ST
7340083456268,101263408_ST
7340083475276,101316033_ST
7340083489525,101402674_ST
7300200630001,101548724_ST
7311142201457,101584450_ST
7311043023226,101801680_ST
7041111133440,101275139_ST
7622201150686,101307337_ST
7622300248987,100906717_ST
7622210664181,101307358_ST
7622300684600,101193030_ST
5000168195162,101314902_ST
7394376620690,101457388_ST
7394376620683,101457387_ST
8723400941835,101674989_ST
8007153007445,101590286_ST
7331217170426,101183245_ST
73104735,100574424_ST
7350002408926,101254882_ST
7350002408919,101254883_ST
5203432113156,101357760_ST
8076809513715,101708372_ST
7311041062463,101135013_ST
7340083484810,101329112_ST
8410159049041,101386626_ST
7311043002627,101482470_ST
7311043012855,101618365_ST
7392555008086,101464864_ST
7311043012879,101618367_ST
7316150777192,101125667_ST
7316150777154,101015232_ST
7340083474262,101291180_ST
7350002405550,101202545_ST
7316150776300,101351422_ST
7300204437002,101402170_ST
7311043011186,101584487_ST
8410660097678,101709772_ST
7340083491559,101350051_ST
7340083491566,101349996_ST
7340083474187,101290880_ST
7340083474224,101290878_ST
7340083474194,101290879_ST
7350002400340,100363376_ST
6191509910380,101502390_ST
6191509900664,101442319_ST
6191509900688,101442285_ST
6191509900701,101502387_ST
8007153007476,101590281_ST
7316150677768,100329244_ST
7316150674200,100148234_ST
7340083474200,101290881_ST
7350027798217,101426939_ST
7311043020348,101743678_ST
7340083474217,101290882_ST
7311041049525,100917199_ST
7316150670387,101445196_ST
7311043020881,101749612_ST
7316150510041,101261670_ST
7340083480942,101310242_ST
8011845000188,101357695_ST
8719200052543,101296849_ST
8719200052529,101296843_ST
7310865691750,101279945_ST
7310531037202,100372865_ST
7311043024834,101814655_ST
7310532114513,101354698_ST
8711000360583,101295965_ST
5774540138107,101666761_ST
7611612121590,101798707_ST
5000112667660,101544498_ST
5000112667646,101544446_ST
5000112667585,101542853_ST
5000112689983,101873014_ST
7310070008756,101833672_ST
4000177158227,101247792_ST
7310860007372,100985864_ST
5038862130400,101307275_ST
5038862131698,101307277_ST
5038862135153,101307279_ST
7313619002246,101545354_ST
4000177155417,101275420_ST
7340131605686,101708302_ST
7310860007259,100985828_ST
7316110002401,101828861_ST
7340083498275,101422564_ST
637793000957,101378946_ST
5000112638035,101291072_ST
5000112624083,101264444_ST
5000112690002,101868712_ST
7350046464780,101345231_ST
7350046464803,101345233_ST
7310394002812,101386770_ST
7311043011445,101600214_ST
7311041034378,100726083_ST
7311043027118,101839265_ST
7622210713216,101266665_ST
7622201637699,101358069_ST
7622210137258,101236766_ST
7622210663504,101419897_ST
7622300336738,101114973_ST
8051369005740,101840592_ST
7310072000369,101255468_ST
7310074003917,101256894_ST
7310070002402,101255503_ST
5740200001074,101226315_ST
7313161404956,100515738_ST
7310070005922,101441099_ST
7340116870009,101217029_ST
7311440052157,100451967_ST
7310520009500,101306531_ST
4251097402888,101514661_ST
7310350116287,101197002_ST
850835000719,101195879_ST
7311441350108,101667027_ST
5053990127726,101542770_ST
7316641015505,101520690_ST
7316641415008,101361773_ST
7622400705960,100500343_ST
7310040075603,100288564_ST
7310040075610,101038217_ST
7311443280052,101274592_ST
7315200293279,101293107_ST
5202390029516,101464972_ST
7310350106844,100103433_ST
6408430342105,101295938_ST
7310350118830,101232581_ST
5000357104371,101191778_ST
50818938,100063832_ST
7350042721689,101207816_ST
7340046091482,101548885_ST
3838975566613,101093852_ST
4027400149807,101545330_ST
7310070010155,101876802_ST
7310070010148,101876812_ST
73206552,101880198_ST
8716200613194,101190634_ST
7310700443698,100173839_ST
7310941801066,100395083_ST
7310074015170,101876783_ST
8711000504956,101254904_ST
8711000899465,101306884_ST
8711000538050,101261189_ST
8000500359488,101510611_ST
7622202040900,101841848_ST
7311142102006,101216392_ST
7310960713654,100384004_ST
7310960024415,101240792_ST
7310040034525,101189680_ST
8714100751527,101276119_ST
7350126089728,101676589_ST
7310520003089,101223501_ST
6408432088933,100300906_ST
8720608039586,101590382_ST
4002359021022,101608101_ST
8723400940982,101674975_ST
6416453038288,101269568_ST
8719200311886,101833681_ST
5760466642019,101400237_ST
5711953056741,101262551_ST
5711953056710,101262560_ST
5410188031836,101270845_ST
8445291105737,101677363_ST
7393914031554,100434460_ST
7310050001043,101544610_ST
7312200040803,100015109_ST
7350126088257,101653389_ST
7340083440090,101231410_ST
7310240075151,101231818_ST
7322550036012,100430623_ST
7310240260977,101124123_ST
7310960027270,101255750_ST
7310240079555,101210876_ST
7310240078862,101184755_ST
7322550033394,101696668_ST
7311877015107,101240617_ST
7350028545094,101251717_ST
7311043012862,101618366_ST
7311043006359,101541041_ST
8020693230012,101212592_ST
7311877015091,101240658_ST
7350028549061,101847560_ST
7310186055804,100508906_ST
7311877015121,101240597_ST
7340083497865,101363758_ST
3529380020899,101774913_ST
3529380018759,101428212_ST
7310532115329,101583817_ST
735006712861,101276648_ST
7340083485497,101329927_ST
7310890100685,100177265_ST
7310890100333,100689266_ST
7311043008186,101807924_ST
8717568415109,101551388_ST
7310532115442,101583859_ST
5908281992555,101220020_ST
7311043010820,101582872_ST
7300298735008,101428180_ST
7310500186702,101470674_ST
42123866,100062646_ST
2355008900004,100943623_KG
7311043020959,101802539_ST
7322550052784,100295075_ST
3850104020032,100069667_ST
7310500040127,100127211_ST
7310500182889,101324584_ST
7310500100852,101197140_ST
3850104003134,100608923_ST
7311312005298,101386140_ST
7611612100656,101260413_ST
8850058005159,101205801_ST
8850030003074,101240162_ST
5010338101176,101303746_ST
8423223320120,101266454_ST
7310960788096,101506632_ST
7350126088790,101607915_ST
3392590205093,101335093_ST
8718366775693,101238614_ST
7310240080056,101336089_ST
6416453041387,101778377_ST
7331398005128,100764914_ST
2090196000005,100149064_KG
7039010547307,101275672_ST
7311520010862,101379223_ST
7611612100434,101254458_ST
84909001924,101203723_ST
8714801411478,101348617_ST
7340083487323,101333951_ST
8002469490486,101838943_ST
5707196338836,101603399_ST
7311043020683,101755477_ST
5701638136813,101280276_ST
5711953081699,101283866_ST
7311043009664,101553947_ST
7311310034436,101240320_ST
7340083487491,101334259_ST
5702008161572,101277764_ST
3858894622535,101599914_ST
7311043018710,101716021_ST
7392050123833,101339319_ST
4002971270907,101410925_ST
7310960041887,101335554_ST
7310960044239,101361110_ST
5707196191394,101248445_ST
7311043021819,101841518_ST
7311043028672,101848438_ST
7310130010866,100377398_ST
7310130007507,101261293_ST
7310130011726,101337353_ST
613668024129,101548520_ST
7313592400800,101667268_ST
7311043025848,101822409_ST
7310130010507,101855627_ST
7340083430657,101212634_ST
8000139910272,101284630_ST
7350027797272,101333814_ST
7310394002454,100466023_ST
7350046468047,101386772_ST
7350046464612,101320680_ST
2091561900005,101783109_KG
7310865890771,101457300_ST
7310865003607,100012111_ST
7340083486036,101328214_ST
5053990161669,101542771_ST
8699073292591,101271976_ST
5711953029875,101240736_ST
8699073290764,101272059_ST
2090196500000,100149224_KG
2090196900008,100149251_KG
7038010072031,101599232_ST
7350028549009,101777270_ST
7311041049983,100930290_ST
7311041045091,100816299_ST
7310700817154,100696588_ST
2090197300005,100149359_KG
2091561800008,101783073_KG
8435213785628,101206890_ST
7350046468627,101254959_ST
8682484901800,101603448_ST
7311043014606,101667240_ST
8690635030552,101680512_ST
8690635030569,101594958_ST
7340083408182,101200712_ST
7311043002610,101482469_ST
7350045591258,101241965_ST
7310865072771,101123758_ST
5707196290011,101359620_ST
7340083488511,101328356_ST
7340083489761,101341524_ST
7350002404317,101089590_ST
7340083476822,101296650_ST
2359762100007,101296619_KG
7340083476860,101296557_ST
7350002402252,101059961_ST
7340083476839,101296649_ST
7340083476808,101296668_ST
7340083488504,101328355_ST
7311041088364,101553223_ST
4001686004005,101552424_ST
7311043017072,101697961_ST
5292874000032,101295926_ST
8005110004766,101523019_ST
7611612222136,101354652_ST
5411188121237,101245596_ST
7350054797320,101667302_ST
7070841007189,101827974_ST
7391637253307,101545107_ST
7350092180306,101805787_ST
6416453036383,101226273_ST
7611612516006,101257831_ST
7316110002616,101828889_ST
7340131606232,101824279_ST
74397,100257650_ST
7340083468971,101284150_ST
6408432000706,101552887_ST
7611612404662,101828747_ST
7611612404389,101608020_ST
7310500000404,100466210_ST
7316110001534,101801914_ST
7310500189550,101801749_ST
7310500187655,101548096_ST
7311043004423,101502741_ST
7311043004416,101502740_ST
7310500187686,101548097_ST
4001686021101,101832261_ST
7310500088853,101151913_ST
7350126088165,101607932_ST
7350046469204,101275912_ST
5711953194771,101690055_ST
5711953196409,101690053_ST
5711953194801,101690054_ST
7611612142205,101265700_ST
7611612142182,101265701_ST
7310941801202,101261026_ST
5709521038213,101272255_ST
7340083492174,101351816_ST
7331044075925,101192334_ST
5900562116643,100801857_ST
5907489688130,101847205_ST
7311043005437,101545469_ST
80578604,101801467_ST
7350054797504,101823646_ST
7316110002869,101828898_ST
90493515,101829418_ST
90474538,101708238_ST
24000124948,100001999_ST
5063270109854,101584155_ST
7314720727523,101833971_ST
7310350505258,101832072_ST
7611612222877,101823454_ST
7313619003014,101834019_ST
7350144680303,101847286_ST
9310006005628,101413494_ST
7611612222594,101705981_ST
7350058336983,101847305_ST
5701090043919,101000113_ST
7340083481895,101314290_ST
37600311069,101523724_ST
7350021424563,101473304_ST
7340083489488,101341656_ST
8711327374515,101309018_ST
7622202813245,101852611_ST
7350104404680,101696464_ST
7350104401085,101333643_ST
24000124962,100001971_ST
7350058337157,101847313_ST
7340183500205,101776579_ST
7350068291968,101357635_ST
7350068291272,101280054_ST
5701073061534,101424668_ST
8720701144682,101832475_ST
7311043050000,101830628_ST
7340083494284,101356505_ST
7310240076806,101094539_ST
7310130003882,101213535_ST
7310130011344,101327567_ST
7311043016440,101690064_ST
7311043008360,101548709_ST
7350027799634,101708386_ST
7611612150736,101240218_ST
8076800105735,101230575_ST
8076802085738,100148270_ST
7350027795339,101288593_ST
7340083478062,101301619_ST
8004690052044,101531507_ST
7310240076813,101094548_ST
7311043014989,101662895_ST
7311043005918,101540906_ST
7310532106648,101250732_ST
7310430675406,100696542_ST
2090198300004,100149858_KG
2090198700002,100149929_KG
2355004000005,100943197_KG
7340083494079,101356041_ST
7312220000054,100055431_ST
7314710800700,100209677_ST
7311311017421,101282366_ST
7350046460768,101175587_ST
7310394002478,100466041_ST
7340083469152,101285730_ST
7340083488016,101343669_ST
7350000135053,101840464_ST
3073781124668,101314579_ST
2090198800009,100150499_KG
7313310015057,101257163_ST
5903188000198,100801651_ST
